lecture_name,professor_name,satisfaction,study_amount,difficulty,quality,achieve,text,recom,grade
경영통계(영강),김기훈 교수님 ,4,3,4,3,4,R프로그램 이용합니다. 처음에는 생소하지만 오히려 수학공식 달달 외울 필요 없어서 편해요. 과제5번+중간+기말만으로 점수가 나오는데 과제는 대부분 만점받는 것 같아요! 책에 나온 연습문제들입니다. 이번에 중간도 엄청 쉽게 나와서 다들 거의 만점이었고 기말에서 많이 갈린 것 같아요. 교수님은 메일 회신도 빠르시고 피드백도 잘 해주십니다. 근데 과제나 시험 채점을 조교가 하는데 오류가 많아요.... 자기 성적이 이상하다 싶으시면 꼭 문의 메일 넣어야 합니다! 다시 확인해보고 채점이 잘못되었으면 정정은 잘 해주세요!,1,기대 이상
경영통계(영강),김기훈 교수님 ,4,4,5,4,3,"경영통계가 저한테는 워낙 어려운 과목이라서 이해하는데 쉽지 않았지만 교수님 강의력도 좋으신 편입니다.
R프로그램 사용하는데 그 프로그램만 숙지된다면 중간고사까지는 큰 무리 없어요.
과제가 5개 있는데, 후반으로 갈수록 엄청 어려워집니다.",0,보통
경영통계(영강),김기훈 교수님 ,5,4,3,4,4,다른 경영통계 수업과 달리 R을 사용하여 수업을 진행하신다는 점이 굉장히 인상깊었습니다. 수업만 제대로 따라간다면 과제와 시험 또한 어러운 편은 아니므로 좋은 강의라고 생각합니다. 차후 경영과목에서 다룰 여러 데이터 분석 개념들을 미리 배우는 과목입니다.,1,기대 이상
경영통계(영강),김기훈 교수님 ,4,3,3,4,4,"통계수업을 하나라도 들었다면 내용은 이미 다 배운 것
그러나 이 교수님은 radiant를 사용하셔서 수업때 radiant 쓰는 것만 잘 보고 따라하면 시험은 충분함",1,보통
경영통계(영강),김기훈 교수님 ,5,2,2,5,4,교수님께서 매우 친절하십니다 다른 경통 수업과 달리 r 프로그램을 사용하는 법을 배우며 통계를 배우기 때문에 그다지 어렵지 않습니다 과제와 시험 또한 수업에서 배우는 사용법만 익히면 충분히 다 맞을 수 있을 거라 생각됩니다 학점도 잘 주세요!,1,기대 이상
경영통계(영강),김기훈 교수님 ,5,2,3,4,3,"개인적으로 굉장히 만족했습니다 R 프로그램인 Radiant를 사용해서 실제로 활용하는 느낌도 들었고 프로그램으로 돌리면 되기 때문에 강의 내용은 원리만 이해하고 대부분 암기할 필요가 없습니다. 대면시험이었던 중간과 비대면시험이었던 기말 모두 오픈북으로 진행되었고 난이도도 수업만 제대로 들었으면 매우 쉽게 출제됐습니다.

학점같은 경우는 저는 중간기말이 만점이었고 과제는 1개 빼고 2~5점씩 까여서 A+이었습니다. 조교님이 메일로 통지해주신 과제 미디언이 대부분 만점이거나 매우 높았어서 정확한 학점 컷은 모르겠으나 시험도 과제 수준의 난이도로 출제되고 5번 있는 과제도 다른 수강생들과 상의해서 푸는 것을 허용하다보니 학점을 잘따고 싶다면 제출하는 것들 모두 답 확인을 꼼꼼히 해서 내는게 중요해보입니다.

R 같은 경우에도 그냥 생짜 R을 사용하는게 아니라 인터페이스 다 갖춰져있는 Radiant여서 사용이 그렇게 어렵지는 않았고 교수님도 영어 유창하셔서 이번학기 가장 꿀강으로 들은 것 같네요 유일한 단점이라면 이번학기는 출석도 자율화였고 암기할 필요가 거의 없는 수업이었다보니 다른 수업들이 어떤지 모르겠으나 통계적 지식이 엄청 많이 남지는 않았습니다.... 만 저는 기초통계학을 같이 수강해서 이부분도 그냥 만족했고 매우 좋았습니다.",1,기대 이상
경영통계(영강),김기훈 교수님 ,3,4,3,4,3,"수업은 전체적으로 나쁘지 않았습니다.
다만 이번 학기만 그런 것인지는 모르겠는데 조교분이 채점과 피드백이 정말정말 늦어서 좀 많이 짜증났습니다.
심지어 한 번은 채점 잘못되어서 정정 요청드려 점수를 다시 받았는데, 다시 받은 점수가 반영이 안 되어 있던...

시험 난이도는 배우는 것에 비해 무난합니다.
다만 칼절평이라 틀리면 점수 타격이 큽니다.",0,보통
경영통계(영강),김기훈 교수님 ,5,3,3,4,4,"-강의 진행 방식: Radiant라는 프로그램이 중심이 되어 강의가 진행됩니다. 처음에 Radiant 사용 방식이 익숙하지 않아 고생했지만, 사용 방법이 익숙해지면 이보다 편한 프로그램이 없습니다. 교수님께서 경영통계에 관한 개념을 설명해주시고, 관련된 여러 문제를 Radiant를 이용해 같이 푸는 방식으로 수업이 진행됐습니다.

-학점: 이름을 호명하며 출석을 부른 적은 한 번도 없었고, 처음 시작할 때부터 교수님께서 출석 점수는 없다고 말씀해주셨습니다. 심지어 실시간 강의를 녹화해서 블랙보드에 올려주셨기 때문에 실시간으로 들어가지 않아도 큰 지장은 없었습니다. 5번의 수시 과제가 있고 중간, 기말 시험을 봅니다. 5번의 수시 과제가 번거롭긴 했지만, 이것만 열심히 하면 학점도 잘 나올 뿐더러 중간과 기말을 따로 공부할 필요가 거의 없었습니다. 생각보다 과제에서 자잘하게 많이 깎으시기 때문에 내는 것에 의의를 두는 게 아니라 열심히 푸셔야 할 겁니다. 과제 25%, 중간 30%, 기말 45% 비율로 점수를 합산해서 칼절평으로 학점을 주신 것 같습니다.

=> 시험 기간에 가장 스트레스를 주지 않았던 강의였습니다. 물론 제가 Radiant 라는 프로그램, 교수님의 강의 진행 방식과 잘 맞아서 그런 듯하지만, 교수님도 굉장히 스윗하시고 다정하십니다. 자잘한 질문도 하나하나 친절하게 답변해주시고, 학생들을 많이 배려해 주셔서 좋았습니다. 초반에 프로그램 돌리는 연습만 여러 번 하고 익히신다면, 이 강의 내용을 쫓아가는 데 큰 문제가 없을 듯 합니다. 추천합니다!",1,기대 이상
경영통계(영강),김기훈 교수님 ,4,3,3,5,4,아주 실용적으로 경영통계를 배웁니다. 교수님 스윗하시고 강의력도 좋습니다. radiant프로그램 사용하는 것이 메인이기 때문에 시험공부도 별로 할 게 없습니다. 다만 과제 비중이 꽤 되니까 시험기간에 몰아서 공부하지 말고 제때 제때 공부해서 주기적으로 내주는 과제도 잘 하라고 충고하고 싶네용,0,기대 이상
경영통계(영강),김기훈 교수님 ,5,2,2,4,3,"Radiant라는 프로그램을 이용해 통계를 배우는 수업입니다. 다른 분이 써주신대로 인터페이스 다 갖추어진 Radiant를 사용하기 때문에 코딩 지식은 전혀 필요없어요. 또 Radiant라는 프로그램이 계산을 다 해주기 때문에 계산할 필요도 없어서 너무 좋았어요 ㅎㅎ

이번 학기는 전부 Zoom을 활용한 비대면 실시간 수업으로 진행되었습니다. 가끔(아마 2~3번?) 녹화 강의로 진행하신적도 있긴 해요. 시험은 중간고사는 대면, 기말고사는 비대면 시험이었습니다.

과제는 5번 있는데 사실 전날 시작해도 큰 무리 없이 할 수 있을 정도의 과제들입니다(저도 첫 과제 정도만 Radiant에 적응하느라 조금 헤맸던걸로 기억하네요). 풀이/정답도 다 채점하시는 것 같으니 같이 듣는 사람들이랑 답 체크 정도는 해보시는걸 추천합니다. (교재 문제 푸는게 과제라 교재를 사긴 해야해요. 그런데 예전 클루평에서도 봤던 것 같은데 정말 과제 풀 때 말곤 교재 쓸 일이 없어서.. 한 명이 교재 사서 같이 듣는 사람끼리 문제만 같이 봐도 괜찮을 것 같아요. 저는 독강이라 어쩔 수 없이 샀네요 ㅠㅠ)

중간고사, 기말고사도 과제랑 미리 올려주시는 practice 시험 문제들 풀어보셨으면 어렵지 않게 풀 수 있는 수준이에요. (그리고 오픈북입니다. 대면 시험이었을 때도 오픈북이었어요.)

출석체크는 안하셨던걸로 기억합니다. (그런데 가끔 랜덤으로 이름 부르셔서 문제 풀라고 시키시긴 하더라고요..ㅎㅎ) 녹화본도 올려주십니다.

학점은 괜찮게 주시는 것 같아요. 저는:

HW1: 23.33/25 (실수로 작은 문제 한 문제를 안 풀고 냈습니다..^^)
HW2: 25/25
HW3: 25/25 (Mean: 22.85, SD: 5.0)
HW4: 25/25 (Mean: 22.34, Median: 25, SD: 5.99)
HW5: 25/25
중간고사: 30/30
기말고사: 42.75/45

이렇게 약 97.42점(과제 25%/중간고사 30%/기말고사 45%)으로 A+ 받았어요. HW3이랑 HW4 보시면 아시겠지만 다들 과제는 웬만해서 만점 받는 것 같고요 중간고사도 웬만해서 다들 만점 받으셨을 것 같아요. 그나마 기말고사가 변별력 있지 않았을까.. 싶은데 사실 잘은 모르겠네요 ㅋㅋ 일단 A+ 받으려면 전부 다 만점 가까이 받아야 한다고 생각하면 편할 것 같아요.",1,기대 이상
경영통계(영강),김기훈 교수님 ,4,1,2,5,4,공부 진짜 하나도 안 하고 시험 전날 문제 푸는 방법만 익혔는데 중간 기말 다 만점 받았어요 오히려 과제가 학점의 당락을 좌우하는 것 같네요 교수님은 근데 너무 좋으십니다,0,기대 이상
경영통계(영강),김기훈 교수님 ,3,4,4,3,3,"영강이라 개념을 완벽하게 이해한 기분이 적게 들어서 성취감이 낮은 편이었어요.
다른 경통 수업이랑 다르게 R프로그램 사용하셔서 수업+시험 진행하시는데
문제 해결하는 파트만 반복해서 복습하면 시험 때 '어떻게 접근해야겠다'는 생각은 들어요!!
과제로 내주시는 것도 너무 많은 양이 아니라 부담감이 크진 않았는데
전반적으로 헷갈린다는 느낌이 많았던 수업이었던 것 같아요.
중간은 엄청 쉬워서 만점이었고 기말에는 좀 많이 못 봤다고 생각했는데 그거 치고
잘 나온 것 같아서 약간 학점 미화가 된 것 같네요,,ㅎㅎ
R을 사용해보고 싶다는 분들은 수강해보시는 것도 좋은 것 같아요.
질문도 잘 받아주셔서 무난한 수업이었던 것 같습니다!",0,기대 이상
경영통계(영강),김기훈 교수님 ,4,2,2,3,4,"수업 시작 첫 달은 Radiant 적응을 할 시간이 꼭 필요합니다. 일단 저는 첫 날부터 파일 로드가 안 되어서 멘붕이었는데.. 이럴 땐 마이크로소프트 계정을 영어이름으로 다시 만드시고 r을 그 계정에 까시면 해결됩니다. 그리고 제가 프로그래밍 같은 건 지식이 정말 없는 생 초짜였기 때문에 9월 한 달은 이 프로그램에 익숙해지도록 계속 틈틈이 공부를 했던 것 같습니다. 과제를 제 시간에 내려면 이 과정이 꼭 필요했습니다. 첫 번째 과제는 3일 정도 시간을 투자한 것 같습니다. 하지만! 프로그램 자체만 익숙해지면 (제 기준 과제 2부터) 전날 시작해도 무리 없을 정도이고, 중간, 기말고사는 시험 전 날 그간 했던 과제 풀이법을 다시 복기하고 연습문제 (교수님께서 시험 전 수업시간 공개하십니다)을 한 번 풀어보는 것으로도 충분합니다. 오픈북이기 때문입니다. 코로나 때문이 아닌 대면 수업 때도 오픈북이었습니다. 그러니 R에만 적응하면 정말 편한 강의라고 생각합니다.",1,보통
경영통계(영강),김기훈 교수님 ,5,4,4,4,5,"Radiant로 가르치시는데다가 영강이라서 따라가는데 어려움이 없지는 않지만, 그걸 커버할만큼 교수님이 매우 상세하고 반복적으로 친절하게 개념 설명과 예제 해설을 해주심. 따라서 100% 이해했다는 느낌은 받지 못해도 과제나 시험 문제를 푸는데는 큰 어려움이 없음. Radiant가 익숙해지면 엑셀보다 좀 더 분석 툴도 다양하고 재밌어서 숫자 좋아하시는 분이라면 추천드림.",0,보통
경영통계(영강),김정현 교수님 ,3,2,4,3,3,비록 제가 통계를 잘 못해서 점수가 만족스럽지는 않았지만 교수님이 워낙 학생들을 배려해주셔서 편하게 수업 들을 수 있었습니다. 다만 내용이 조금 어렵고 가끔 교수님의 말씀을 못알아 들어서 아쉽다는 거 빼고는 좋은 수업같습니다. 그래도 저같은 통계초보에게는 추천하고 싶지 않아요..,0,보통
경영통계(영강),김정현 교수님 ,4,5,5,3,4,"교수님께서 차근 차근 친절하게 잘 가르쳐 주시고자 노력하십니다. 하지만 강의 내용이 워낙 어렵다 보니 따라가기 쉽지 않았습니다. 성적은 퀴즈 3번 + 중간 + 기말을 통해 산출되었습니다. 하지만 퀴즈의 경우 여러번 시도가 가능했고, 1회 시도가 끝나면 성적이 나왔기 때문에 사실상 변별의 기능은 없었던 것 같습니다. 전체적으로 내용이 어렵긴 하지만 교수님이 열정적이시고, 많이 배울 수 있어 경영통계에 열정이 있으신 분들에게는 추천드립니다.",0,보통
경영통계(영강),김정현 교수님 ,4,5,4,4,4,"영어를 못하시지만 수업을 열심히 합니다.
진도를 천천히 빼고 싶으면 질문을 많이 하세요 (ㄹㅇ 하나씩 들어줌)
솔직히 학습량 많습니다. 다들 왜 이렇게 진도를 빨리 나갔냐고 물어봤어요
열심히 해서 학점 잘 받았습니다.",0,보통
경영통계(영강),김정현 교수님 ,4,4,3,4,4,출석을 부르시지는 않지만 실시간 강의에서 교수님이 랜덤으로 학생을 지목해 질문을 시키십니다. 질문을 답할때 틀리거나 모르겠다고 말해도 되나 여기서 답이 없으면 출석점수에서 감점이 되는 형식입니다. 퀴즈는 숙제형식으로 대체되었으며 중간고사와 기말고사는 난이도가 어렵지는 않았습니다.,0,기대 이상
